6685,#NAME?,n,blue,,
15199,porter-colored,y,,,
7867,potato-green,c,green,,
6300,powder-blue,y,,,
5264,prairie-rose,n,,,
14189,prefei-red,n,red,,
14394,prematurely-gray,n,gray,,
19019,prematurely-white,n,white,,
16564,preserved-ginger,n,,,
7918,prettier-colored,n,,m,
13066,pretty-colored,n,,m,
3853,priests-gray,c,gray,,
11352,primrose-colored,y,,,
14036,profll-red,n,,,
9929,proper-colored,n,,m,
10499,prune-colored,y,,,
8820,prussian-blue,y,,,
15738,pseudo-black,y,,,
2834,pseudo-white,y,,,
12525,puddingy-white,n,white,,
5365,punch-colored,n,,,
15354,pure-colored,n,,m,
5458,purpleand-blue,n,blue,,
18453,purpleand-gold,n,gold,,
5609,putting-green,n,green,,
7534,putty-colored,y,,,
12935,quaker-colored,n,,,
14997,queen-rose,n,,,
828,queer-colored,n,,m,
17326,quick-lime,n,,,
9337,quick-silver,y,,,
17166,quick-silvery,y,,,
7215,quince-cream,n,,,
4092,radiant-white,c,white,,
2446,ragand-bone,n,,,
17187,raii-tan,n,tan,,
13341,rail-tan,n,tan,,
7944,rainbow-colored,y,,,
13707,rainbow-gold,y,,,
1606,ran-tan,n,,,
5897,ran-tan-tan,n,,,
16758,rank-white,c,white,,
17705,rare-colored,n,,m,
11901,rasberry-cream,n,,,
16541,raspbeny-cream,n,,,
10882,raspberry-cream,n,,,
7995,rat-gray,c,gray,,
16211,rat-tat-tan,n,,,
8837,rat-tat-tattat-tan,n,,,
18269,rattat-tan,n,,,
17671,raven-black,y,,,
18954,raven-blue,c,blue,,
7472,raven-gray,c,gray,,
6790,raw-blue,c,blue,,
14827,raw-bone,n,,,
11205,re-color,n,,,
898,re-colored,n,,,
11998,re-gilded,n,gilded,,
6529,re-gilt,n,gilt,,
3177,re-rose,n,,,
10918,real-silver,y,,,
6910,recm-red,n,,,
8792,recui-red,n,,,
15389,red-brown-yellow,y,,,
6438,redand-blue,n,blue,,
2207,redand-white,n,white,,
4387,redand-yellow,n,yellow,,
6990,reddening-yellow,y,,,
8251,reddisli-auburn,n,auburn,,
8096,redly-golden,y,,,
881,reel-brick,n,,,
8263,reel-brown,c,brown,,
17958,revery-colored,n,,m,
6279,rhubarb-colored,y,,,
9991,rich-brown,c,brown,,
9445,rich-colored,n,,m,
8726,rich-red,c,red,,
4182,rich.-violet,c,violet,,
15512,richest-colored,n,,m,
11985,richly-colored,n,,m,
13695,richly-gilded,c,gilded,,
19214,richly-gilt,c,gilt,,
1366,richly-rosy,c,rosy,,
13627,rifle-green,c,green,,
15944,right-blue,n,blue,,
8295,ripe-colored,n,,m,
19115,ripe-red,c,red,,
17106,river-azure,y,,,
9243,river-blue,y,,,
7330,roan-colored,y,,,
12984,robin's-egg-colored,y,,,
5759,rock-ruby,y,,,
233,rose-colored-pink,y,,,
7283,rose-leaf-pink,c,pink,,
13219,roseleafand-lavender,n,lavender,,
11653,rosq-colored,n,rose-colored,,
6943,rough-colored,n,,m,
1997,rough-red,c,red,,
10085,roughly-colored,n,,m,
14385,royal-blue,c,blue,,
9811,royal-purple,c,purple,,
14038,rubv-colored,n,ruby,,
5955,ruddle-colored,n,,m,
13605,rude-colored,n,,m,
3662,ruse-colored,n,,m,
16858,rustic-red,c,red,,
16298,rustj'-black,n,black,,
429,rustj-colored,n,,,
16774,rusty-black,c,black,,
3300,rusty-brown,c,brown,,
4091,rusty-colored,y,,,
17078,rusty-gray,c,gray,,
1452,rusty-red,c,red,,
16111,s-blue,n,blue,,
2731,sa.-w-white,n,,,
12429,sack-of-wheat,n,,,
2622,sad-brown,c,brown,,
15639,sad-colored,n,,m,
1936,sad-gray,c,gray,,
8175,safiron-colored,n,,,
8478,sage-colored,y,,,
14930,sage-gray,c,gray,,
9155,sage-green,c,green,,
12926,salamander-colored,y,,,
19129,sallow-gray,c,gray,,
11768,sallow-white,c,white,,
1751,salt-colored,y,,,
18750,same-brown,n,brown,,
2837,sand-brown,c,brown,,
11123,sand-colored,y,,,
7020,sand-red,c,red,,
5996,sand-white,c,white,,
10590,sandstone-colored,y,,,
17183,sandy-brown,y,,,
15717,sandy-color,y,,,
14118,sandy-colored,y,,,
450,sandy-gray,c,gray,,
7783,sandy-red,c,red,,
858,sandy-white,c,white,,
6891,sang-azure,n,azure,,
8302,sanguineously-colored,n,sanguine,,
1242,sap-green,c,green,,
3295,saphire-colored,n,sapphire,,
6058,satin-brown,c,brown,,
6792,satinand-gold,n,gold,,
4295,satinand-silver,n,silver,,
2890,saucer-blue,c,blue,,
16196,sauow-colored,n,,,
10278,saw-bone,n,,,
8511,scarletand-green,n,green,,
10773,scattered-white,c,white,,
17657,scrupulously-white,c,white,,
11820,scuttc-red,n,,,
3344,sea-azure,c,azure,,
14649,sea-blue,c,blue,,
8605,sea-colored,y,,,
16344,sea-gray,c,gray,,
18178,sea-green,c,green,,
14066,sea-greeny,n,sea-green,,
19192,sea-lavender,c,lavender,,
1733,sea-pink,c,pink,,
2073,sea-red,c,red,,
4740,secluded-violet,c,violet,,
7323,seed-pearl,n,,,
19515,self-colored,n,,m,
5184,semi-blue,y,,,
16141,semi-purple,y,,,
2666,semi-white,y,,,
17193,senna-colored,y,,,
2303,sere-green,c,green,,
975,serious-colored,n,,m,
14475,shabby-colored,n,,m,
8368,shadowy-white,c,white,,
3933,sham-ebony,c,ebony,,
5577,sham-gilt,c,gilt,,
4454,shame-red,c,red,,
12321,shamrock-colored,y,,,
9112,shamrock-green,c,green,,
7951,shark-bone,n,,,
18145,shark-white,c,white,,
16693,sheep'a-gray,n,sheep's-gray,,
123,sheep's-gray,c,gray,,
10555,sheep-saffron,c,saffron,,
12960,sheet-white,c,white,,
15877,shell-pink,c,pink,,
8654,shelly-pink,n,shell-pink,,
14236,sherry-colored,y,,,
17668,shining-black,c,black,,
12239,shining-gold,c,gold,,
14544,shining-green,c,green,,
7286,shiningebony-colored,n,ebony-colored,,
7677,shiny-brown,c,brown,,
16553,shiny-red,c,red,,
16647,shiny-white,c,white,,
11353,shnuff-colored,n,snuff-colored,,
19414,shoe-black,n,,,[this is another word for shoe polish]
2989,showy-colored,n,,m,
11990,shrimp-colored,y,,,
6162,sickly-colored,y,,m,
5308,sickly-green,c,green,,
8257,sickly-yellow,c,yellow,,
10032,silk-white,c,white,,
795,silky-black,c,black,,
10977,silky-brown,c,brown,,
4495,silky-milky,n,milky,,
11175,silver.-gray,n,silver-gray,,
9861,single-white,n,,,
14920,siver-gilded,n,silver-gilded,,
13863,sk'-blue,n,,,
3661,skim-milky,n,,,
19426,skin-colored,y,,,
9310,skinand-bone,n,,,
15203,skittle-green,c,green,,
18868,skj-blue,n,sky-blue,,
18305,skv-blue,n,sky-blue,,
540,sky-bluest,y,,,
14041,sky-colored,y,,,
8679,sky-green,c,green,,
7683,skyish-blue,c,blue,,
15967,slate-blue,c,blue,,
5639,slate-color,y,,,
5544,slate-colored,y,,,
6385,slatey-blue,c,blue,,
2686,slaty-black,c,black,,
7443,slaty-blue,c,blue,,
13794,slaty-colored,y,,,
18045,slave-color,n,,,
9032,slightly-colored,n,,m,
3356,sloe-black,c,black,,
318,sloe-colored,y,,,
890,slvcr-gray,n,,,
934,smart-colored,n,,m,
8273,smiling-blue,c,blue,,
19554,smoke-black,c,black,,
15828,smoke-brown,c,brown,,
18614,smoke-colored,y,,,
7105,smokesnow-white,n,,,
18293,smokj-brown,n,smoky-brown,,
10848,smoky-black,c,black,,
1655,smoky-blue,c,blue,,
18847,smoky-colored,y,,,
2842,smoky-gray,c,gray,,
4847,smooth-white,n,white,,
9775,smut-color,y,,,
3846,snail-green,c,green,,
18481,snaky-black,c,black,,
10541,snoav-white,n,snow-white,,
15647,snoff-colored,n,snuff-colored,,
11338,snovr-white,n,snow-white,,
16423,snow-white,c,white,,
1676,snowy-white,y,,,
577,snpw-white,n,snow-white,,
5555,snuff'-colored,n,snuff-colored,,
16375,snuff-brown,c,brown,,
3065,snuff-color,y,,,
6602,snuff-colored,y,,,
7542,snuffs-colored,y,,,
13109,snuffy-brown,y,,,
1667,snufi'-colored,n,snuff-colored,,
4715,snufi-colored,n,snuff-colored,,
14871,snuflf-brown,n,snuff-brown,,
11826,snufp-colored,n,snuff-colored,,
8923,snuif-brown,n,snuff-brown,,
6308,snuif-colored,n,snuff-colored,,
4199,so-green,n,,,
14751,sober-colored,n,,m,
489,sodden-white,c,white,,
13336,soft-azure,c,azure,,
14979,soft-blue,c,blue,,
3189,soft-brown,c,brown,,
16865,soft-colored,n,,m,
14184,soft-gray,c,gray,,
7697,soft-white,c,white,,
16652,softly-blue,c,blue,,
15744,softly-colored,n,,m,
5163,sombre-colored,n,,m,
16228,sombre-green,c,green,,
12839,some-cream,n,,,
11551,soot-black,c,black,,
19447,soot-colored,y,,,
10138,sooty-black,c,black,,
3735,sooty-colored,y,,,
5229,sooty-saffron,c,saffron,,
15090,sorrel-colored,y,,,
12756,speedwell-blue,c,blue,,
19020,spiced-ginger,c,,,
17346,spinach-colored,y,,,
13850,spinach-green,c,green,,
9776,splendidly-colored,n,,m,
7725,spotless-white,c,white,,
8947,spotlessly-white,c,white,,
8967,spotty-blue,c,blue,,
9045,spray-white,c,white,,
15533,spring-green,c,green,,
9583,spring-rose,n,,,
38,spring-wheat,n,,,
10567,spui-red,n,,,
1096,spun-gold,c,gold,,
18857,stagg-red,c,red,,
18966,star-colored,y,,,
12904,star-gilded,n,,,
16452,star-white,c,white,,
12022,staring-colored,n,,,
72,steam-colored,y,,,
2517,steam-white,c,white,,
13200,steel-black,c,black,,
9263,steel-blue,c,blue,,
4690,steel-colored,y,,,
13915,steel-gray,c,gray,,
15082,steel-white,c,white,,
4792,steelly-blue,y,,,
11446,steely-blue,y,,,
13330,steely-gray,y,,,
6797,stern-white,c,white,,
12381,sth-red,n,,,
11775,stiff-gilded,n,,,
15270,stii-red,n,,,
1467,still-blue,n,blue,,
16386,still-ruddy,n,ruddy,,
3313,stone-blue,c,blue,,
13897,stone-color,y,,,
7766,stone-colored,y,,,
17026,stone-gray,c,gray,,
6292,stone-white,c,white,,
17595,stony-blue,y,,,
11416,stony-gray,y,,,
13170,stormily-purple,c,purple,,
13246,strange-colored,n,,m,
6068,strangely-colored,n,,m,
269,stravr-colored,n,straw-colored,,
8161,straw-color,y,,,
13965,straw-colored,y,,,
10799,strawberriesand-cream,n,,,
2751,strawberry-ice-colored,y,,,
12795,straws-colored,y,,,
982,stripe-colored,n,,m,
14805,striped-blue,y,,,
6837,strongly-colored,n,,m,
555,sub-lime,n,,,
710,suddenly-colored,n,,m,
15987,sufll-red,n,,,
3825,sugar-plum,y,,,
19130,sullen-purple,c,purple,,
11744,sulphur-blue,y,,,
13935,sulphur-color,y,,,
16121,sulphur-colored,y,,,
10466,sulphur-green,y,,,
687,summer-blue,c,blue,,
18949,summer-colored,y,,,
3218,summer-green,c,green,,
11760,sun-brown,y,,,
419,sun-color,y,,,
5901,sun-colored,y,,,
5419,sun-gilded,n,gilded,,
10015,sun-gilt,n,gilt,,
16322,sun-gold,c,gold,,
3012,sun-red,c,red,,
10665,sun-tan,n,,,
13816,sunny-brown,c,brown,,
3389,sunny-colored,y,,,
12900,sunset-colored,y,,,
19366,sunset-gilded,n,gilded,,
12292,super-gilt,n,gilt,,
12857,surf-white,c,white,,
3237,surface-gilt,n,,,
11430,swan-white,c,white,,
14686,swarthily-white,y,,,
14504,swarthy-red,c,red,,
6961,sweet-chestnut,n,,,
11431,taffy-colored,y,,,
6672,tallow-colored,y,,,
13054,tallow-white,c,white,,
13090,tansy-colored,y,,,
12270,tarn-brown,c,brown,,
17413,tawdry-colored,n,,m,
7017,tawiry-colored,n,tawdry-colored,m,
12806,tawney-colored,y,,,
2466,tea-brown,c,brown,,
9792,tea-colored,y,,,
10228,tea-green,c,green,,
10300,tea-rose,n,,,
11950,teak-colored,y,,,
9034,tender-blue,c,blue,,
8793,tender-colored,n,,m,
3632,tender-green,c,green,,
6536,tenderly-colored,n,,m,
5057,terra-cotta,y,,,
5665,the-black,n,black,,
9054,the-color,n,,,
18147,the-gray,n,gray,,
15401,the-shadow,n,,,
7929,the-silver,n,silver,,
10056,the-white,n,white,,
14457,theblood-red,n,blood-red,,
6244,theboot-black,n,,,
8145,their-green,n,,,
1522,thelui'idlead-colored,n,,,
15608,thick-gilt,n,gilt,,
11556,thigh-bone,n,,,
4077,thinly-gilt,n,gilt,,
2526,thousand-colored,n,,m,
11197,thread-of-gold,n,,,
14073,threadbare-black,n,black,,
15330,three-colored,n,,m,
11628,thunder-black,c,black,,
11914,thunder-colored,n,,,
4443,tiger-brown,c,brown,,
15628,tiger-yellow,c,yellow,,
1355,tii-colored,n,,,
9099,time-colored,n,,m,
15785,time-gray,n,gray,,
11945,tinsel-gilt,n,gilt,,
10264,tja'.-red,n,,,
9460,tlier-o'-pearl,n,,,
946,toad-colored,y,,,
1685,tobacco-colored,y,,,
13885,tomato-catsup-colored,y,,,
2423,tonv-colored,n,,,
7976,too-rosy,n,,,
18778,too-sanguine,n,,,
12595,torquoise-blue,y,,,
2072,tortoise-colored,y,,,
8609,tose-colored,n,,,
17579,tow-colored,y,,,
16583,treacle-colored,y,,,
2232,tri-color,n,,m,
5822,tri-colored,n,,m,
11799,tripe-colored,y,,,
2385,trudle-colored,n,,,
5286,true-blue,y,,,
3306,truffle-colored,y,,,
17573,truflle-colored,n,truffle-colored,,
465,tube-rose,n,,,
8638,tulip-colored,y,,,
19017,turbid-colored,n,,m,
2613,turkey-red,y,,,
1979,tuu-colored,n,,,
1071,twilight-gray,c,gray,,
674,twin-blue,c,blue,,
218,twine-colored,y,,,
11572,two-blue,n,,,
1020,two-colored,n,,m,
11963,tyger-color,y,,,
16798,tyrian-purple,y,,,
11741,u'rise-colored,n,,,
1483,ugly-colored,n,,m,
18808,uncertain-colored,n,,m,
14270,uncommon-colored,n,,m,
3086,undecided-colored,n,,m,
15837,under-colored,n,,m,
1735,under-done-pie-crust-colored,y,,,
13688,undress-gray,c,gray,,
11639,uniform-colored,n,,m,
9926,up-rose,n,,,
8987,vainly-gilded,n,gilded,,
1658,van-tan,n,,,
786,vandyke-brown,y,,,
13056,vari-colored,n,,m,
2326,varied-colored,n,,m,
15216,various-colored,n,,m,
10577,variously-colored,n,,m,
16688,veal-colored,y,,,
18817,vegetable-ivory,n,ivory,,
9658,velvet-black,c,black,,
16943,velvet-brown,c,brown,,
5107,velvet-colored,y,,,
18265,velvet-gold,c,gold,,
1572,velvet-green,c,green,,
1023,velvet-purple,c,purple,,
6577,velvety-brown,c,brown,,
17307,velvety-green,c,green,,
8086,venetian-red,y,,,
15109,ventu-red,n,,,
6475,verdant-green,n,green,,
2904,vermillion-red,y,,,
15801,village-green,n,,this is another term for the village field,
9935,violently-violet,c,violet,,
1225,violetand-green,n,,,
4979,virgin-white,c,white,,
6230,vivid-blue,c,blue,,
16345,vividly-colored,n,,m,
667,vvdiite-rose,n,,,
14485,wallflower-red,c,red,,
647,walnut-brown,y,,,
17482,walnut-color,y,,,
17972,walnut-colored,y,,,
1930,wan-blue,c,blue,,
16838,warm-brown,c,brown,,
8111,warm-colored,n,,m,
18491,warm-gray,c,gray,,
10982,warm-white,c,white,,
9510,warmly-colored,n,,,
6978,warmly-red,c,red,,
10556,washing-blue,c,blue,,
7969,washing-green,c,green,,
13482,watcbet-colored,n,watchet-colored,,
11162,watchel-colored,n,watchet-colored,,
13900,watchet-blue,c,blue,,
9019,watchet-colored,y,,,
15414,watek-color,n,,,
11905,water-blue,c,blue,,
18205,water-color,n,,,
484,water-colored,y,,,
17255,water-gilt,n,,,
18509,water-gray,c,gray,,
1887,water-violet,c,violet,,
17437,watery-green,c,green,,
7148,wax-white,c,white,,
7291,waxen-colored,y,,,
13015,waxen-flaxen,y,,,
7093,waxen-white,y,,,
19565,wdiity-brown,n,brown,,
16785,weakly-white,n,white,,
17809,weather-brown,c,brown,,
21,weather-colored,n,,m,
2948,weather-gray,c,gray,,
5767,wedding-white,c,white,,
4426,weird-green,n,green,,
2392,well-black,c,black,,
6064,well-colored,n,,m,
10879,well-gilded,n,gilded,,
2682,well-gilt,n,gilt,,
14582,wet-purple,n,purple,,
3715,wh-wh-white,n,white,,
17944,whale-bone,n,,,
6665,whipt-cream,n,,,
983,whirr-r-red,n,red,,
17291,whiskers-red,y,,,
6864,whitcned-green,n,,,
14299,whiteand-black,n,,,
4592,whiteand-blue,n,,,
11878,whiteand-gold,n,,,
9688,whiteand-pink,n,,,
653,whited-brown,c,brown,,
2606,whitely-brown,y,,,
11139,whitened-green,y,,,
8569,whitey-blue,y,,,
2388,whitey-brown,y,,,
8453,whitey-gray,y,,,
1144,whitey-green,y,,,
7964,whitisrhbuff-colored,n,,,
13284,whitj-brown,n,whity-brown,,
12739,whity-brown,y,,,
16079,whity-yellow,y,,,
18176,wild-cherry,n,,,
8156,wild-honey,n,,,
13724,wild-indigo,n,,,
2840,wild-olive,n,,,
7527,wild-pigeon-blue,y,,,
7299,wild-rose,n,,,
7805,willow-green,y,,,
13595,willowy-green,y,,,
5615,wine-colored,y,,,
16264,wine-red,y,,,
2922,winter-green,y,,,
7364,winter-red,y,,,
14218,wintry-blue,y,,,
3114,witch-hazel,n,,,
17272,witey-brown,n,whitey-brown,,
13875,with-colored,n,,,
14586,with-crimson,n,,,
5656,wliitey-brown,n,whitey-brown,,
15582,wliitish-colored,n,whitish-colored,,
12581,wood-brown,c,brown,,
2046,wood-colored,y,,,
1760,wood-violet,n,,,
1827,wool-white,c,white,,
12294,woolen-white,c,white,,
13084,woolly-white,c,white,,
10901,worn-gray,c,gray,,
19262,wrong-colored,n,,,
14576,wrought-gold,n,gold,,
317,wrought-silver,n,silver,,
19191,wycli-hazel,n,,,
4258,y-blue,n,,,
12617,y-white,n,,,
9568,yaller-green,y,,,
9725,yellow-clay-colored,y,,,
8319,yellow-green-white,n,,,
2758,yellowand-gray,n,,,
12510,yellowand-white,n,,,
8543,yellowash-green,n,yellowish-green,,
4765,yellows-black,n,,,
18608,yeruu-red,n,,,